"CustomerID","VehicleAttribute","VehicleAttributeDetails"
"Cust13098","VehicleModel","Grand Cherokee"
"Cust38003","VehicleModel","E400"
"Cust25455","VehicleModel","M5"
"Cust31937","VehicleModel","Neon"
"Cust20133","VehicleMake","Jeep"
"Cust37678","VehicleID","Vehicle24973"
"Cust36304","VehicleYOM","2009"
"Cust31019","VehicleMake","Saab"
"Cust9196","VehicleYOM","2003"
"Cust29650","VehicleModel","Grand Cherokee"
"Cust16155","VehicleModel","TL"
"Cust21737","VehicleMake","Honda"
"Cust8520","VehicleYOM","2007"
"Cust30118","VehicleModel","3 Series"
"Cust29626","VehicleID","Vehicle10137"
"Cust21417","VehicleYOM","2010"
"Cust12636","VehicleModel","Corolla"
"Cust27903","VehicleModel","CRV"
"Cust36761","VehicleMake","Toyota"
"Cust7198","VehicleMake","Jeep"
"Cust4495","VehicleMake","Ford"
"Cust20140","VehicleYOM","1999"
"Cust9257","VehicleModel","Forrestor"
"Cust29733","VehicleMake","Dodge"
"Cust5968","VehicleYOM","1996"
"Cust14899","VehicleID","Vehicle39001"
"Cust22189","VehicleYOM","2004"
"Cust30940","VehicleID","Vehicle38275"
"Cust29839","VehicleID","Vehicle23980"
"Cust18165","VehicleID","Vehicle37449"
"Cust20733","VehicleModel","A3"
"Cust9336","VehicleMake","Nissan"
"Cust37303","VehicleID","Vehicle34363"
"Cust39297","VehicleID","Vehicle27158"
"Cust23044","VehicleYOM","2010"
"Cust23660","VehicleID","Vehicle26407"
"Cust28509","VehicleModel","MDX"
"Cust18656","VehicleID","Vehicle12437"
"Cust16281","VehicleYOM","1999"
"Cust35685","VehicleYOM","2006"
"Cust37085","VehicleID","Vehicle24744"
"Cust27280","VehicleMake","Chevrolet"
"Cust13859","VehicleModel","MDX"
"Cust25480","VehicleMake","Mercedes"
"Cust4206","VehicleID","Vehicle20899"
"Cust10929","VehicleID","Vehicle8640"
"Cust13306","VehicleYOM","2002"
"Cust18325","VehicleYOM","2011"
"Cust3483","VehicleID","Vehicle15240"
"Cust36453","VehicleMake","Accura"
"Cust18329","VehicleYOM","2012"
"Cust2072","VehicleModel","Legacy"
"Cust17399","VehicleModel","RAM"
"Cust29057","VehicleID","Vehicle14132"
"Cust24324","VehicleModel","Neon"
"Cust25868","VehicleID","Vehicle29513"
"Cust7530","VehicleMake","Dodge"
"Cust11449","VehicleMake","Saab"
"Cust30698","VehicleID","Vehicle29071"
"Cust26040","VehicleID","Vehicle31918"
"Cust33481","VehicleYOM","2006"
"Cust30677","VehicleModel","Wrangler"
"Cust10854","VehicleID","Vehicle20026"
"Cust21127","VehicleID","Vehicle17384"
"Cust20373","VehicleYOM","2007"
"Cust11187","VehicleID","Vehicle27217"
"Cust8409","VehicleModel","95"
"Cust1429","VehicleID","Vehicle7384"
"Cust19163","VehicleYOM","1999"
"Cust17940","VehicleID","Vehicle32737"
"Cust2394","VehicleID","Vehicle22199"
"Cust36066","VehicleYOM","1998"
"Cust13099","VehicleYOM","2014"
"Cust9550","VehicleYOM","2010"
"Cust27408","VehicleMake","Suburu"
"Cust15043","VehicleModel","Grand Cherokee"
"Cust11864","VehicleID","Vehicle13731"
"Cust4852","VehicleYOM","2000"
"Cust29242","VehicleID","Vehicle25860"
"Cust15601","VehicleID","Vehicle15591"
"Cust14211","VehicleModel","Highlander"
"Cust5183","VehicleYOM","2003"
"Cust31097","VehicleModel","Fusion"
"Cust22526","VehicleID","Vehicle20377"
"Cust30207","VehicleModel","Corolla"
"Cust20265","VehicleMake","Saab"
"Cust6561","VehicleModel","Forrestor"
"Cust28911","VehicleModel","C300"
"Cust13035","VehicleYOM","2007"
"Cust2780","VehicleYOM","2008"
"Cust21931","VehicleModel","Passat"
"Cust20525","VehicleYOM","2003"
"Cust7323","VehicleYOM","2003"
"Cust32921","VehicleModel","Impreza"
"Cust11456","VehicleMake","Volkswagen"
"Cust18225","VehicleModel","Jetta"
"Cust31557","VehicleMake","Toyota"
"Cust32637","VehicleModel","Grand Cherokee"
"Cust6325","VehicleID","Vehicle16489"
"Cust20160","VehicleModel","Pathfinder"
"Cust13619","VehicleMake","Toyota"
"Cust9778","VehicleMake","BMW"
"Cust31493","VehicleModel","Forrestor"
"Cust7467","VehicleMake","Volkswagen"
"Cust15777","VehicleModel","Wrangler"
"Cust19068","VehicleMake","Mercedes"
"Cust1057","VehicleYOM","2014"
"Cust26903","VehicleMake","Suburu"
"Cust5637","VehicleMake","BMW"
"Cust27476","VehicleMake","Honda"
"Cust17053","VehicleYOM","2001"
"Cust26408","VehicleID","Vehicle23917"
"Cust18095","VehicleID","Vehicle22673"
"Cust19960","VehicleID","Vehicle26832"
"Cust13245","VehicleMake","Dodge"
"Cust33192","VehicleYOM","2010"
"Cust12428","VehicleMake","BMW"
"Cust27177","VehicleID","Vehicle37094"
"Cust34633","VehicleYOM","2009"
"Cust34687","VehicleMake","Jeep"
"Cust28594","VehicleYOM","2008"
"Cust28334","VehicleModel","Accord"
"Cust22785","VehicleYOM","1998"
"Cust18887","VehicleYOM","2012"
"Cust24126","VehicleYOM","2004"
"Cust5417","VehicleYOM","2000"
"Cust10434","VehicleModel","F150"
"Cust36278","VehicleMake","Mercedes"
"Cust25210","VehicleID","Vehicle23496"
"Cust30684","VehicleID","Vehicle13643"
"Cust7729","VehicleModel","Jetta"
"Cust3075","VehicleID","Vehicle31514"
"Cust21995","VehicleID","Vehicle21506"
"Cust10109","VehicleModel","Wrangler"
"Cust14983","VehicleID","Vehicle18299"
"Cust31531","VehicleMake","Audi"
"Cust21671","VehicleYOM","2001"
"Cust26443","VehicleID","Vehicle17417"
"Cust34088","VehicleMake","Audi"
"Cust23574","VehicleID","Vehicle4170"
"Cust5950","VehicleYOM","2007"
"Cust10027","VehicleYOM","1995"
"Cust27043","VehicleYOM","2013"
"Cust12118","VehicleID","Vehicle20335"
"Cust28655","VehicleModel","E400"
"Cust15051","VehicleModel","Ultima"
"Cust32739","VehicleModel","RSX"
"Cust3129","VehicleYOM","2003"
"Cust36940","VehicleMake","Toyota"
"Cust31597","VehicleYOM","1999"
"Cust16404","VehicleMake","Jeep"
"Cust20579","VehicleModel","Jetta"
"Cust9208","VehicleMake","Dodge"
"Cust20813","VehicleID","Vehicle25909"
"Cust34949","VehicleMake","Suburu"
"Cust29331","VehicleID","Vehicle18609"
"Cust5658","VehicleModel","92x"
"Cust16918","VehicleModel","Silverado"
"Cust8268","VehicleID","Vehicle38558"
"Cust13642","VehicleYOM","2011"
"Cust24620","VehicleModel","C300"
"Cust8578","VehicleModel","X5"
"Cust25367","VehicleModel","Maxima"
"Cust6430","VehicleYOM","1996"
"Cust20038","VehicleID","Vehicle29200"
"Cust32943","VehicleMake","Suburu"
"Cust32877","VehicleModel","95"
"Cust12816","VehicleYOM","2013"
"Cust36282","VehicleMake","Mercedes"
"Cust21515","VehicleID","Vehicle19654"
"Cust4539","VehicleMake","Mercedes"
"Cust1693","VehicleMake","Jeep"
"Cust24517","VehicleMake","Mercedes"
"Cust12050","VehicleID","Vehicle27200"
"Cust38317","VehicleID","Vehicle24820"
"Cust27501","VehicleID","Vehicle7025"
"Cust20691","VehicleID","Vehicle16946"
"Cust13085","VehicleYOM","2012"
"Cust19452","VehicleID","Vehicle23534"
"Cust20834","VehicleModel","Ultima"
"Cust36284","VehicleMake","Mercedes"
"Cust5267","VehicleYOM","2005"
"Cust31901","VehicleModel","F150"
"Cust20774","VehicleMake","Nissan"
"Cust20801","VehicleYOM","2008"
"Cust2185","VehicleMake","Saab"
"Cust6875","VehicleYOM","1998"
"Cust3182","VehicleModel","Legacy"
"Cust7435","VehicleMake","Volkswagen"
"Cust34620","VehicleModel","Passat"
"Cust34310","VehicleID","Vehicle14288"
"Cust23750","VehicleMake","Accura"
"Cust10639","VehicleMake","Suburu"
"Cust17937","VehicleID","Vehicle38461"
"Cust37275","VehicleMake","Saab"
"Cust4189","VehicleModel","RAM"
"Cust30681","VehicleModel","Forrestor"
"Cust36936","VehicleModel","Pathfinder"
"Cust38406","VehicleModel","Wrangler"
"Cust23373","VehicleModel","Legacy"
"Cust23520","VehicleModel","Legacy"
"Cust18978","VehicleID","Vehicle7082"
"Cust33615","VehicleYOM","1996"
"Cust3455","VehicleID","Vehicle26682"
"Cust20515","VehicleID","Vehicle2952"
"Cust20356","VehicleID","Vehicle30401"
"Cust11115","VehicleMake","BMW"
"Cust1791","VehicleMake","Nissan"
"Cust28704","VehicleID","Vehicle7438"
"Cust30266","VehicleID","Vehicle26666"
"Cust32219","VehicleYOM","1999"
"Cust11477","VehicleMake","Saab"
"Cust4895","VehicleModel","Jetta"
"Cust14905","VehicleMake","Jeep"
"Cust13949","VehicleID","Vehicle7028"
"Cust15976","VehicleYOM","2002"
"Cust25315","VehicleYOM","1997"
"Cust15009","VehicleID","Vehicle36079"
"Cust31868","VehicleID","Vehicle31079"
"Cust4179","VehicleID","Vehicle8867"
"Cust25763","VehicleMake","Jeep"
"Cust30063","VehicleMake","Toyota"
"Cust22201","VehicleID","Vehicle24350"
"Cust15852","VehicleMake","Nissan"
"Cust12926","VehicleID","Vehicle27802"
"Cust10205","VehicleID","Vehicle17422"
"Cust15551","VehicleYOM","2004"
"Cust10654","VehicleYOM","2007"
"Cust14247","VehicleID","Vehicle33997"
"Cust27907","VehicleModel","C300"
"Cust29769","VehicleYOM","1998"
"Cust24631","VehicleID","Vehicle13749"
"Cust34428","VehicleModel","Passat"
"Cust26119","VehicleYOM","2012"
"Cust32462","VehicleMake","BMW"
"Cust7696","VehicleModel","Wrangler"
"Cust13425","VehicleModel","A5"
"Cust29113","VehicleID","Vehicle6778"
"Cust20131","VehicleID","Vehicle7599"
"Cust20057","VehicleYOM","2013"
"Cust17634","VehicleID","Vehicle13793"
"Cust38408","VehicleMake","Honda"
"Cust5944","VehicleID","Vehicle5471"
"Cust36483","VehicleModel","RSX"
"Cust7455","VehicleMake","Dodge"
"Cust19535","VehicleMake","Toyota"
"Cust1792","VehicleMake","BMW"
"Cust14153","VehicleYOM","2010"
"Cust12740","VehicleID","Vehicle14498"
"Cust37757","VehicleModel","Pathfinder"
"Cust9408","VehicleID","Vehicle5837"
"Cust6999","VehicleYOM","2006"
"Cust34306","VehicleYOM","2008"
"Cust27143","VehicleMake","Saab"
"Cust35695","VehicleMake","Audi"
"Cust18430","VehicleModel","Passat"
"Cust11739","VehicleModel","95"
"Cust16367","VehicleMake","Suburu"
"Cust35799","VehicleModel","Ultima"
"Cust30145","VehicleID","Vehicle19761"
"Cust12281","VehicleModel","Jetta"
"Cust3319","VehicleID","Vehicle4479"
"Cust14794","VehicleMake","Chevrolet"
"Cust9890","VehicleMake","Toyota"
"Cust23853","VehicleModel","CRV"
"Cust15727","VehicleMake","Chevrolet"
"Cust3670","VehicleID","Vehicle13307"
"Cust27722","VehicleModel","Fusion"
"Cust20856","VehicleMake","Nissan"
"Cust8418","VehicleModel","X5"
"Cust15722","VehicleModel","A5"
"Cust5800","VehicleID","Vehicle22968"
"Cust34278","VehicleMake","Audi"
"Cust24435","VehicleID","Vehicle24616"
"Cust15059","VehicleYOM","2008"
"Cust4016","VehicleMake","Suburu"
"Cust21847","VehicleMake","Accura"
"Cust26349","VehicleYOM","1997"
"Cust21271","VehicleMake","Chevrolet"
"Cust6330","VehicleModel","F150"
"Cust31342","VehicleMake","Chevrolet"
"Cust32547","VehicleID","Vehicle36905"
"Cust16423","VehicleModel","CRV"
"Cust4305","VehicleYOM","2003"
"Cust21871","VehicleMake","Dodge"
"Cust31054","VehicleModel","Forrestor"
"Cust18327","VehicleModel","Impreza"
"Cust9930","VehicleMake","Audi"
"Cust29901","VehicleID","Vehicle38068"
"Cust36363","VehicleModel","Impreza"
"Cust5691","VehicleYOM","2001"
"Cust7374","VehicleID","Vehicle11122"
"Cust16613","VehicleID","Vehicle32762"
"Cust1366","VehicleYOM","2013"
"Cust27338","VehicleYOM","2009"
"Cust2584","VehicleMake","Dodge"
"Cust1483","VehicleModel","Passat"
"Cust8524","VehicleYOM","2010"
"Cust33957","VehicleModel","RAM"
"Cust28972","VehicleYOM","2007"
"Cust9907","VehicleMake","Accura"
"Cust12117","VehicleModel","Camry"
"Cust22845","VehicleModel","92x"
"Cust7873","VehicleModel","Jetta"
"Cust8127","VehicleID","Vehicle3349"
"Cust35873","VehicleID","Vehicle37750"
"Cust3344","VehicleYOM","2002"
"Cust34040","VehicleMake","Suburu"
"Cust15907","VehicleID","Vehicle21869"
"Cust33546","VehicleMake","Saab"
"Cust5332","VehicleID","Vehicle22016"
"Cust6612","VehicleYOM","2010"
"Cust37372","VehicleYOM","1996"
"Cust20813","VehicleYOM","2005"
"Cust18035","VehicleID","Vehicle34357"
"Cust10933","VehicleYOM","2014"
"Cust4082","VehicleID","Vehicle6421"
"Cust26917","VehicleModel","Wrangler"
"Cust36126","VehicleID","Vehicle33296"
"Cust5515","VehicleYOM","2009"
"Cust31636","VehicleMake","Suburu"
"Cust9383","VehicleModel","Maxima"
"Cust25502","VehicleYOM","1999"
"Cust32429","VehicleModel","RAM"
"Cust15427","VehicleYOM","2000"
"Cust12687","VehicleID","Vehicle15862"
"Cust8783","VehicleYOM","2002"
"Cust27134","VehicleYOM","2013"
"Cust8430","VehicleID","Vehicle32284"
"Cust9271","VehicleID","Vehicle36186"
"Cust2877","VehicleMake","Mercedes"
"Cust26896","VehicleMake","Audi"
"Cust13928","VehicleModel","Camry"
"Cust5595","VehicleYOM","1997"
"Cust35283","VehicleMake","Chevrolet"
"Cust16149","VehicleMake","BMW"
"Cust36610","VehicleModel","Fusion"
"Cust39036","VehicleModel","CRV"
"Cust15939","VehicleYOM","2012"
"Cust16511","VehicleModel","A5"
"Cust15099","VehicleYOM","2002"
"Cust34519","VehicleYOM","2006"
"Cust22532","VehicleID","Vehicle20485"
"Cust7202","VehicleModel","Passat"
"Cust25711","VehicleID","Vehicle31369"
"Cust10388","VehicleID","Vehicle4611"
"Cust31834","VehicleModel","ML350"
"Cust5015","VehicleMake","Suburu"
"Cust13159","VehicleMake","Suburu"
"Cust27215","VehicleModel","Jetta"
"Cust1669","VehicleID","Vehicle21727"
"Cust15193","VehicleModel","Civic"
"Cust32778","VehicleMake","Ford"
"Cust23552","VehicleID","Vehicle30123"
"Cust3208","VehicleModel","TL"
"Cust38155","VehicleModel","MDX"
"Cust24515","VehicleID","Vehicle2257"
"Cust26117","VehicleID","Vehicle1441"
"Cust16346","VehicleMake","Audi"
"Cust28750","VehicleID","Vehicle10424"
"Cust25091","VehicleMake","Suburu"
"Cust25290","VehicleModel","Pathfinder"
"Cust39197","VehicleYOM","2001"
"Cust33964","VehicleMake","Mercedes"
"Cust14830","VehicleMake","Jeep"
"Cust29137","VehicleID","Vehicle39840"
"Cust22723","VehicleID","Vehicle8185"
"Cust29671","VehicleModel","Wrangler"
"Cust23587","VehicleMake","Accura"
"Cust20949","VehicleMake","Jeep"
"Cust7510","VehicleYOM","2010"
"Cust19328","VehicleID","Vehicle1984"
"Cust34147","VehicleModel","E400"
"Cust1085","VehicleYOM","2013"
"Cust4756","VehicleYOM","2011"
"Cust18032","VehicleID","Vehicle28681"
"Cust13022","VehicleID","Vehicle23141"
"Cust22851","VehicleID","Vehicle12164"
"Cust5791","VehicleYOM","2009"
"Cust12559","VehicleID","Vehicle29228"
"Cust19794","VehicleYOM","2004"
"Cust8420","VehicleMake","BMW"
"Cust36603","VehicleModel","TL"
"Cust17973","VehicleModel","RAM"
"Cust10522","VehicleModel","Silverado"
"Cust29249","VehicleModel","CRV"
"Cust38511","VehicleModel","Legacy"
"Cust25077","VehicleMake","Chevrolet"
"Cust24342","VehicleModel","MDX"
"Cust11982","VehicleMake","Chevrolet"
"Cust9243","VehicleID","Vehicle25770"
"Cust21721","VehicleMake","Nissan"
"Cust35268","VehicleYOM","1999"
"Cust26760","VehicleModel","M5"
"Cust11859","VehicleID","Vehicle2016"
"Cust1345","VehicleMake","Jeep"
"Cust37766","VehicleMake","Chevrolet"
"Cust37228","VehicleMake","Ford"
"Cust2032","VehicleModel","Ultima"
"Cust4623","VehicleMake","Saab"
"Cust34994","VehicleMake","Suburu"
"Cust24784","VehicleModel","93"
"Cust30435","VehicleYOM","2004"
"Cust28442","VehicleMake","Honda"
"Cust22519","VehicleYOM","2008"
"Cust19036","VehicleModel","Corolla"
"Cust29118","VehicleMake","Dodge"
"Cust27860","VehicleModel","A3"
"Cust36944","VehicleMake","Dodge"
"Cust22540","VehicleModel","RSX"
"Cust36788","VehicleYOM","2003"
"Cust31211","VehicleMake","Ford"
"Cust8119","VehicleYOM","2013"
"Cust27491","VehicleID","Vehicle23478"
"Cust36676","VehicleModel","Escape"
"Cust31089","VehicleMake","Accura"
"Cust34568","VehicleMake","Suburu"
"Cust29118","VehicleID","Vehicle36350"
"Cust11189","VehicleYOM","2001"
"Cust23128","VehicleID","Vehicle18683"
"Cust5556","VehicleModel","F150"
"Cust16689","VehicleYOM","2013"
"Cust16063","VehicleYOM","2009"
"Cust31908","VehicleMake","Saab"
"Cust38670","VehicleMake","Suburu"
"Cust8232","VehicleYOM","2013"
"Cust3376","VehicleID","Vehicle14927"
"Cust5287","VehicleYOM","2005"
"Cust20906","VehicleModel","CRV"
"Cust11420","VehicleID","Vehicle26531"
"Cust25324","VehicleModel","MDX"
"Cust3403","VehicleModel","X5"
"Cust30087","VehicleModel","RAM"
"Cust4054","VehicleModel","RAM"
"Cust37282","VehicleYOM","2002"
"Cust10078","VehicleModel","E400"
"Cust10123","VehicleMake","Nissan"
"Cust13078","VehicleID","Vehicle21361"
"Cust31868","VehicleYOM","2010"
"Cust31689","VehicleID","Vehicle23719"
"Cust27259","VehicleMake","Honda"
"Cust15975","VehicleID","Vehicle32287"
"Cust5783","VehicleModel","Tahoe"
"Cust37888","VehicleYOM","2000"
"Cust31093","VehicleMake","Chevrolet"
"Cust33067","VehicleID","Vehicle20827"
"Cust30582","VehicleMake","Audi"
"Cust34138","VehicleMake","Audi"
"Cust28166","VehicleID","Vehicle2343"
"Cust26927","VehicleModel","92x"
"Cust21549","VehicleYOM","1995"
"Cust18394","VehicleMake","Chevrolet"
"Cust17847","VehicleYOM","2011"
"Cust27725","VehicleID","Vehicle4444"
"Cust9275","VehicleMake","Audi"
"Cust27859","VehicleModel","Ultima"
"Cust3118","VehicleID","Vehicle29074"
"Cust12261","VehicleMake","Ford"
"Cust2647","VehicleModel","Wrangler"
"Cust11956","VehicleID","Vehicle24795"
"Cust5151","VehicleMake","Chevrolet"
"Cust8621","VehicleModel","Wrangler"
"Cust12587","VehicleYOM","2000"
"Cust17082","VehicleYOM","2005"
"Cust35164","VehicleYOM","2008"
"Cust13109","VehicleID","Vehicle11177"
"Cust12261","VehicleModel","Fusion"
"Cust22606","VehicleModel","RAM"
"Cust34620","VehicleYOM","2000"
"Cust19238","VehicleModel","Corolla"
"Cust38312","VehicleMake","Dodge"
"Cust36753","VehicleID","Vehicle37782"
"Cust23940","VehicleMake","Audi"
"Cust2124","VehicleMake","Nissan"
"Cust16244","VehicleModel","Grand Cherokee"
"Cust28713","VehicleMake","Saab"
"Cust23986","VehicleMake","BMW"
"Cust32410","VehicleYOM","2002"
"Cust23707","VehicleModel","Tahoe"
"Cust35533","VehicleMake","Nissan"
"Cust16613","VehicleYOM","1998"
"Cust16717","VehicleYOM","2010"
"Cust5833","VehicleModel","X5"
"Cust20036","VehicleMake","Audi"
"Cust39471","VehicleID","Vehicle22027"
"Cust31982","VehicleModel","Camry"
"Cust22384","VehicleID","Vehicle39055"
"Cust27113","VehicleID","Vehicle39307"
"Cust28455","VehicleModel","Corolla"
"Cust2674","VehicleYOM","1998"
"Cust20716","VehicleYOM","2003"
"Cust38721","VehicleModel","MDX"
"Cust11801","VehicleMake","Toyota"
"Cust35951","VehicleModel","C300"
"Cust26874","VehicleMake","Dodge"
"Cust11834","VehicleYOM","2008"
"Cust29052","VehicleYOM","2010"
"Cust2016","VehicleYOM","2012"
"Cust16306","VehicleMake","Saab"
"Cust16922","VehicleMake","Suburu"
"Cust18507","VehicleModel","95"
"Cust19020","VehicleModel","3 Series"
"Cust5457","VehicleID","Vehicle25778"
"Cust13184","VehicleModel","Jetta"
"Cust39031","VehicleMake","???"
"Cust28606","VehicleYOM","2001"
"Cust36017","VehicleID","Vehicle33449"
"Cust2748","VehicleID","Vehicle13690"
"Cust9633","VehicleID","Vehicle19501"
"Cust27100","VehicleID","Vehicle25843"
"Cust37359","VehicleID","Vehicle3889"
"Cust34088","VehicleModel","A3"
"Cust22041","VehicleModel","Highlander"
"Cust23003","VehicleModel","Camry"
"Cust27815","VehicleID","Vehicle30618"
"Cust6964","VehicleMake","Nissan"
"Cust22086","VehicleYOM","2011"
"Cust34767","VehicleYOM","2003"
"Cust27463","VehicleMake","Accura"
"Cust29734","VehicleID","Vehicle1814"
"Cust13237","VehicleMake","Mercedes"
"Cust28477","VehicleMake","Toyota"
"Cust15072","VehicleYOM","1997"
"Cust17237","VehicleID","Vehicle36860"
"Cust5619","VehicleID","Vehicle27845"
"Cust6909","VehicleYOM","2007"
"Cust13732","VehicleModel","Neon"
"Cust35637","VehicleModel","Neon"
"Cust6553","VehicleModel","A3"
"Cust5726","VehicleYOM","2002"
"Cust30257","VehicleMake","Volkswagen"
"Cust31197","VehicleMake","BMW"
"Cust31611","VehicleModel","95"
"Cust19605","VehicleYOM","2005"
"Cust38104","VehicleID","Vehicle37147"
"Cust5640","VehicleID","Vehicle29677"
"Cust2622","VehicleYOM","2009"
"Cust28856","VehicleID","Vehicle8187"
"Cust3124","VehicleModel","Escape"
"Cust3345","VehicleMake","Dodge"
"Cust22649","VehicleModel","Tahoe"
"Cust4952","VehicleID","Vehicle2263"
"Cust12399","VehicleID","Vehicle25996"
"Cust10977","VehicleYOM","2012"
"Cust31087","VehicleModel","A5"
"Cust5989","VehicleModel","Corolla"
"Cust30729","VehicleYOM","2004"
"Cust19674","VehicleYOM","2004"
"Cust11025","VehicleID","Vehicle13787"
"Cust6200","VehicleYOM","2006"
"Cust29035","VehicleID","Vehicle15895"
"Cust11712","VehicleID","Vehicle38440"
"Cust17987","VehicleModel","93"
"Cust23904","VehicleMake","Chevrolet"
"Cust4872","VehicleMake","BMW"
"Cust7821","VehicleYOM","2003"
"Cust28241","VehicleMake","Volkswagen"
"Cust4366","VehicleID","Vehicle2636"
"Cust9992","VehicleID","Vehicle22959"
"Cust26014","VehicleID","Vehicle4507"
"Cust10029","VehicleYOM","2015"
"Cust3616","VehicleID","Vehicle10414"
"Cust16499","VehicleID","Vehicle30326"
"Cust5642","VehicleMake","Nissan"
"Cust30365","VehicleID","Vehicle25875"
"Cust33814","VehicleModel","A5"
"Cust20761","VehicleYOM","2001"
"Cust2263","VehicleModel","Jetta"
"Cust25595","VehicleYOM","2012"
"Cust17717","VehicleModel","A3"
"Cust31751","VehicleID","Vehicle25464"
"Cust19975","VehicleYOM","2004"
"Cust9775","VehicleModel","C300"
"Cust21905","VehicleModel","Grand Cherokee"
"Cust1488","VehicleModel","RAM"
"Cust19899","VehicleID","Vehicle11549"
"Cust22433","VehicleMake","Suburu"
"Cust35187","VehicleYOM","2012"
"Cust13932","VehicleID","Vehicle15308"
"Cust10512","VehicleID","Vehicle12581"
"Cust8053","VehicleMake","Honda"
"Cust7872","VehicleYOM","2000"
"Cust25523","VehicleID","Vehicle6148"
"Cust26297","VehicleID","Vehicle37822"
"Cust35236","VehicleModel","Impreza"
"Cust20298","VehicleID","Vehicle30794"
"Cust36108","VehicleYOM","2014"
"Cust27889","VehicleYOM","2012"
"Cust32795","VehicleID","Vehicle37492"
"Cust8379","VehicleID","Vehicle31125"
"Cust12558","VehicleID","Vehicle37864"
