CustomerID,DateOfIncident,TypeOfIncident,TypeOfCollission,SeverityOfIncident,AuthoritiesContacted,IncidentState,IncidentCity,IncidentAddress,IncidentTime,NumberOfVehicles,PropertyDamage,BodilyInjuries,Witnesses,PoliceReport,AmountOfTotalClaim,AmountOfInjuryClaim,AmountOfPropertyClaim,AmountOfVehicleDamage
Cust26031,08-01-2015,Parked Car,?,Minor Damage,None,State7,City7,Location 2096,5,1,NO,1,1,NO,7400,1148,1085,5167
Cust26032,10-01-2015,Parked Car,?,Minor Damage,None,State8,City7,Location 1705,5,1,NO,1,1,NO,7691,1217,999,5475
Cust26033,11-01-2015,Parked Car,?,Minor Damage,None,State8,City7,Location 1662,5,1,NO,1,1,?,6463,994,994,4475
Cust26036,16-02-2015,Multi-vehicle Collision,Rear Collision,Major Damage,Other,State7,City6,Location 1348,3,3,?,1,2,YES,53093,5899,924,46270
Cust26037,25-02-2015,Single Vehicle Collision,Rear Collision,Major Damage,Other,State4,City2,Location 1416,3,1,NO,1,2,YES,43116,6593,6593,29930
Cust26038,23-02-2015,Multi-vehicle Collision,Rear Collision,Minor Damage,Other,State4,City2,Location 1757,1,3,?,1,2,YES,50396,5943,5943,38510
Cust26039,22-02-2015,Multi-vehicle Collision,Rear Collision,Major Damage,Other,State5,City6,Location 1757,0,3,NO,1,2,YES,50748,5912,5912,38924
Cust2604,12-02-2015,Multi-vehicle Collision,Side Collision,Major Damage,Other,State9,City1,Location 1936,3,2,NO,2,1,?,72509,12948,7445,52116
Cust26040,19-02-2015,Multi-vehicle Collision,Rear Collision,Total Loss,Police,State7,City1,Location 1348,1,3,YES,1,2,YES,52662,5851,3060,43751
Cust26041,23-02-2015,Multi-vehicle Collision,Rear Collision,Major Damage,Other,State5,City2,Location 1416,1,3,NO,1,2,YES,49533,6020,6020,37493
Cust26042,16-02-2015,Multi-vehicle Collision,Rear Collision,Total Loss,Other,State7,City1,Location 1348,3,3,?,1,2,?,53163,5907,580,46676
Cust26043,23-02-2015,Multi-vehicle Collision,Rear Collision,Major Damage,Other,State4,City6,Location 1757,1,2,NO,1,2,NO,48348,6126,6126,36096
Cust26044,16-02-2015,Single Vehicle Collision,Side Collision,Total Loss,Other,State7,City4,Location 1882,8,1,NO,1,3,YES,73233,10075,7018,56140
Cust26045,18-02-2015,Single Vehicle Collision,Side Collision,Total Loss,Other,State9,City4,Location 1882,8,1,NO,1,3,YES,72654,9566,7010,56078
Cust26046,10-01-2015,Single Vehicle Collision,Front Collision,Total Loss,Police,State5,City1,Location 1882,9,1,?,1,2,YES,72144,11916,6692,53536
Cust26047,10-01-2015,Single Vehicle Collision,Side Collision,Total Loss,Police,State5,City4,Location 1882,9,1,?,1,2,NO,71791,11778,6668,53345
Cust26048,06-01-2015,Single Vehicle Collision,Side Collision,Major Damage,Police,State9,City4,Location 1170,12,1,YES,0,2,YES,72802,12578,7014,53210
Cust26049,20-01-2015,Single Vehicle Collision,Front Collision,Total Loss,Police,State5,City4,Location 1460,10,1,NO,2,2,NO,58792,6692,5789,46311
Cust2605,07-02-2015,Multi-vehicle Collision,Front Collision,Major Damage,Other,State3,City5,Location 1378,1,2,NO,2,1,?,73654,14731,7365,51558
Cust26050,09-01-2015,Single Vehicle Collision,Side Collision,Total Loss,Police,State9,City1,Location 1460,9,1,?,0,2,NO,73364,12393,6775,54196
Cust26051,05-01-2015,Single Vehicle Collision,Front Collision,Total Loss,Ambulance,State9,City5,Location 1882,13,1,NO,0,2,YES,69403,11519,6969,50915
Cust26052,14-01-2015,Single Vehicle Collision,Front Collision,Total Loss,Police,State7,City4,Location 1423,9,1,NO,0,2,YES,74111,10847,7029,56235
Cust26054,21-01-2015,Single Vehicle Collision,Side Collision,Total Loss,Other,State5,City6,Location 1412,18,1,YES,1,0,NO,66199,7208,11144,47847
Cust26055,22-01-2015,Single Vehicle Collision,Side Collision,Total Loss,Other,State5,City6,Location 1246,17,1,YES,1,0,NO,63589,7432,10323,45834
Cust26056,24-01-2015,Single Vehicle Collision,Side Collision,Total Loss,Other,State5,City5,Location 1412,16,1,YES,0,0,NO,56942,8003,8233,40706
Cust26059,19-01-2015,Single Vehicle Collision,Front Collision,Minor Damage,Other,State5,City5,Location 2002,20,1,?,1,1,?,58948,5593,8607,44748
Cust2606,08-02-2015,Multi-vehicle Collision,Rear Collision,Major Damage,Fire,State5,City3,Location 1325,15,4,NO,2,1,NO,45756,6325,4381,35050
Cust26061,19-01-2015,Single Vehicle Collision,Front Collision,Minor Damage,Fire,State9,City5,Location 1246,20,1,YES,1,1,NO,59748,5653,8873,45222
Cust26062,21-02-2015,Multi-vehicle Collision,Side Collision,Total Loss,Fire,State8,City1,Location 1355,7,3,YES,2,0,YES,59984,5998,5998,47988
Cust26063,18-02-2015,Multi-vehicle Collision,Side Collision,Major Damage,Police,State8,City6,Location 1355,17,3,?,2,0,YES,51562,10012,5156,36394
Cust26064,20-02-2015,Multi-vehicle Collision,Rear Collision,Major Damage,Fire,State7,City1,Location 1355,7,3,?,2,0,NO,59493,5949,5949,47595
Cust26065,18-02-2015,Multi-vehicle Collision,Rear Collision,Major Damage,Ambulance,State7,City3,Location 1570,4,3,NO,2,0,NO,54843,5484,5484,43875
Cust26067,18-02-2015,Multi-vehicle Collision,Side Collision,Total Loss,Police,State7,City1,Location 1667,5,3,YES,2,1,NO,58203,5820,5820,46563
Cust26068,19-02-2015,Multi-vehicle Collision,Side Collision,Major Damage,Fire,State8,City2,Location 1110,14,3,?,2,0,YES,54369,8750,5437,40182
Cust26069,22-02-2015,Multi-vehicle Collision,Side Collision,Major Damage,Police,State8,City2,Location 1355,8,3,?,2,0,YES,59969,6233,5997,47739
Cust2607,09-02-2015,Multi-vehicle Collision,Rear Collision,Major Damage,Fire,State5,City3,Location 1325,16,4,YES,2,1,NO,42641,5492,4128,33021
Cust26070,18-02-2015,Multi-vehicle Collision,Side Collision,Major Damage,Police,State8,City6,Location 1110,16,3,?,2,0,NO,52067,9785,5207,37075
Cust26071,05-01-2015,Multi-vehicle Collision,Side Collision,Minor Damage,Police,State5,City6,Location 1834,19,1,NO,1,0,?,70015,5338,11338,53339
Cust26073,04-01-2015,Multi-vehicle Collision,Rear Collision,Minor Damage,Police,State8,City2,Location 1541,22,3,NO,0,0,?,42111,2073,4218,35820
Cust26074,03-01-2015,Single Vehicle Collision,Rear Collision,Minor Damage,Other,State5,City6,Location 1541,20,2,NO,1,MISSINGVALUE,?,55698,1994,7518,46186
Cust26076,01-01-2015,Multi-vehicle Collision,Rear Collision,Minor Damage,Police,State5,City2,Location 1220,20,3,NO,1,0,?,46926,214,5166,41546
Cust26077,03-02-2015,Multi-vehicle Collision,Side Collision,Total Loss,Police,State9,City2,Location 1541,22,3,NO,1,1,YES,43819,3059,4189,36571
Cust26078,02-01-2015,Multi-vehicle Collision,Side Collision,Major Damage,Police,State5,City2,Location 1834,20,3,NO,1,0,?,53021,1369,6804,44848
Cust26079,03-02-2015,Multi-vehicle Collision,Rear Collision,Minor Damage,Police,State5,City2,Location 1220,22,3,YES,1,1,YES,45016,1963,4566,38487
Cust2608,12-02-2015,Multi-vehicle Collision,Front Collision,Total Loss,Ambulance,State7,City2,Location 1143,14,2,?,1,2,NO,72035,7162,14324,50549
Cust26080,13-02-2015,Multi-vehicle Collision,Side Collision,Minor Damage,Police,State7,City5,Location 1372,16,3,?,1,2,YES,39562,3140,4553,31869
Cust26081,06-02-2015,Multi-vehicle Collision,Side Collision,Minor Damage,Other,State5,City4,Location 1788,13,3,NO,1,2,?,56232,9367,9956,36909
Cust26082,17-02-2015,Multi-vehicle Collision,Side Collision,Minor Damage,Police,State7,City5,Location 1372,17,3,?,2,3,YES,42370,8261,4264,29845
Cust26083,12-02-2015,Multi-vehicle Collision,Side Collision,Total Loss,Police,State7,City1,Location 1372,16,3,?,1,2,?,39487,3004,4560,31923
Cust26085,10-02-2015,Multi-vehicle Collision,Side Collision,Total Loss,Police,State7,City7,Location 1649,18,3,NO,1,2,?,40480,3025,4304,33151
Cust26088,08-02-2015,Multi-vehicle Collision,Side Collision,Minor Damage,Police,State7,City1,Location 1788,14,3,?,1,2,?,50590,6493,8353,35744
Cust2609,05-01-2015,Multi-vehicle Collision,Rear Collision,Total Loss,Fire,State7,City2,Location 1710,14,3,?,1,1,NO,64176,6718,8804,48654
Cust26090,21-02-2015,Single Vehicle Collision,Side Collision,Minor Damage,Other,State8,City6,Location 1489,9,1,?,1,3,NO,70096,6662,11730,51704
Cust26092,23-02-2015,Single Vehicle Collision,Rear Collision,Total Loss,Police,State8,City6,Location 1489,6,1,YES,1,3,YES,77467,7126,13792,56549
Cust26094,16-02-2015,Single Vehicle Collision,Rear Collision,Total Loss,Other,State7,City5,Location 1845,8,1,YES,1,3,YES,75215,7379,11782,56054
Cust26095,24-02-2015,Single Vehicle Collision,Side Collision,Minor Damage,Other,State8,City7,Location 1324,6,1,NO,1,3,NO,77230,7045,13957,56228
Cust26097,21-02-2015,Single Vehicle Collision,Rear Collision,Major Damage,Other,State8,City6,Location 1539,17,1,NO,1,3,NO,65919,6498,7433,51988
Cust26098,25-01-2015,Parked Car,?,Trivial Damage,Police,State8,City3,Location 1963,7,1,YES,1,3,YES,8136,1479,946,5711
Cust26099,25-01-2015,Vehicle Theft,?,Minor Damage,None,State8,City1,Location 1963,7,1,YES,1,3,YES,8281,1506,925,5850
Cust2610,21-01-2015,Multi-vehicle Collision,Side Collision,Major Damage,Police,State5,City4,Location 2046,21,3,?,2,2,NO,58397,5309,10618,42470
Cust26100,23-01-2015,Parked Car,?,Minor Damage,None,State6,City1,Location 1320,6,1,YES,1,3,NO,7685,1497,748,5440
Cust26101,19-01-2015,Vehicle Theft,?,Minor Damage,None,State8,City3,Location 1282,13,1,NO,0,3,YES,6545,1190,1172,4183
Cust26103,25-01-2015,Parked Car,?,Minor Damage,None,State8,City1,Location 1963,7,1,YES,1,3,YES,8081,1469,954,5658
Cust26104,23-01-2015,Parked Car,?,Trivial Damage,Police,State6,City3,Location 1963,9,1,YES,0,3,YES,7694,1399,1009,5286
Cust26106,26-01-2015,Parked Car,?,Minor Damage,Police,State6,City5,Location 1963,5,1,YES,1,3,NO,8537,1588,794,6155
Cust26107,09-01-2015,Single Vehicle Collision,Side Collision,Minor Damage,Other,State7,City4,Location 1479,19,1,NO,1,0,YES,68032,7427,14855,45750
Cust26109,08-01-2015,Single Vehicle Collision,Side Collision,Total Loss,Other,State7,City4,Location 1469,20,1,?,1,0,?,73261,7696,15392,50173
Cust2611,18-01-2015,Multi-vehicle Collision,Rear Collision,Major Damage,Fire,State5,City5,Location 1613,22,3,NO,2,2,NO,54308,4937,9874,39497
Cust26110,11-01-2015,Single Vehicle Collision,Side Collision,Minor Damage,Fire,State7,City4,Location 1115,13,1,NO,0,0,YES,61629,6249,12499,42881
Cust26111,16-02-2015,Single Vehicle Collision,Side Collision,Major Damage,Other,State5,City4,Location 2052,19,1,?,1,1,?,71019,6503,13007,51509
Cust26114,10-01-2015,Single Vehicle Collision,Side Collision,Major Damage,Other,State7,City7,Location 1479,21,1,NO,1,0,?,70144,7436,14872,47836
Cust26115,08-01-2015,Single Vehicle Collision,Side Collision,Minor Damage,Other,State7,City7,Location 2052,21,1,NO,1,0,?,69868,7731,15462,46675
Cust26117,14-02-2015,Single Vehicle Collision,Front Collision,Minor Damage,Other,State7,City3,Location 1739,6,1,NO,2,2,NO,84138,13848,10911,59379
Cust26118,17-02-2015,Single Vehicle Collision,Rear Collision,Minor Damage,Police,State7,City5,Location 1739,10,1,NO,1,2,NO,73308,11278,11278,50752
Cust26119,16-02-2015,Single Vehicle Collision,Rear Collision,Minor Damage,Police,State5,City4,Location 1739,7,1,NO,2,2,NO,84176,12950,12950,58276
Cust2612,15-01-2015,Single Vehicle Collision,Front Collision,Minor Damage,Ambulance,State8,City2,Location 1153,21,1,YES,2,0,NO,54409,6859,4023,43527
Cust26125,21-01-2015,Multi-vehicle Collision,Side Collision,Minor Damage,Police,State7,City5,Location 2013,23,3,NO,0,2,?,79495,6728,13249,59518
Cust26127,26-01-2015,Multi-vehicle Collision,Side Collision,Minor Damage,Police,State7,City1,Location 2013,23,3,NO,0,0,?,59166,12145,9404,37617
Cust26128,27-01-2015,Multi-vehicle Collision,Rear Collision,Major Damage,Police,State5,City1,Location 2006,23,3,YES,0,0,?,57458,12098,9072,36288
Cust26129,20-01-2015,Multi-vehicle Collision,Side Collision,Major Damage,Ambulance,State7,City2,Location 2013,23,3,NO,0,1,?,78569,8123,13095,57351
Cust2613,10-01-2015,Single Vehicle Collision,Front Collision,Minor Damage,Ambulance,State4,City2,Location 1153,6,1,YES,0,2,NO,59745,11134,8152,40459
Cust26130,20-01-2015,Multi-vehicle Collision,Front Collision,Minor Damage,Ambulance,State7,City2,Location 1832,23,3,NO,0,1,?,77656,9500,12943,55213
Cust26131,29-01-2015,Multi-vehicle Collision,Rear Collision,Major Damage,Police,State5,City1,Location 2006,23,3,YES,0,0,?,53683,11994,8338,33351
Cust26132,23-01-2015,Multi-vehicle Collision,Side Collision,Minor Damage,Police,State7,City1,Location 2013,22,4,YES,0,0,?,65727,12327,10680,42720
Cust26133,18-01-2015,Multi-vehicle Collision,Side Collision,Major Damage,Ambulance,State7,City2,Location 1968,19,4,NO,0,0,NO,69547,12349,12349,44849
Cust26134,12-02-2015,Multi-vehicle Collision,Front Collision,Total Loss,Police,State5,City1,Location 1708,-5,3,YES,1,3,?,MISSEDDATA,5360,10626,32254
Cust26135,20-02-2015,Multi-vehicle Collision,Front Collision,Total Loss,Police,State5,City4,Location 1028,18,3,YES,2,3,NO,36554,3846,3846,28862
Cust26136,14-02-2015,Multi-vehicle Collision,Front Collision,Minor Damage,Police,State5,City1,Location 1708,19,3,YES,1,3,?,45496,5055,9538,30903
Cust26137,27-01-2015,Multi-vehicle Collision,Front Collision,Minor Damage,Police,State4,City5,Location 1726,16,3,?,2,3,NO,29272,1581,3461,24230
Cust26138,21-02-2015,Multi-vehicle Collision,Side Collision,Total Loss,Police,State5,City1,Location 1708,17,3,YES,2,3,NO,34294,3667,3667,26960
Cust26139,14-01-2015,Multi-vehicle Collision,Front Collision,Total Loss,Fire,State5,City1,Location 1708,20,3,NO,2,2,NO,45193,4530,4530,36133
Cust2614,21-01-2015,Single Vehicle Collision,Front Collision,Minor Damage,Ambulance,State8,City1,Location 1463,10,1,YES,0,1,?,45551,434,5531,39586
Cust26140,16-01-2015,Multi-vehicle Collision,Front Collision,Total Loss,Police,State5,City4,Location 1028,19,3,YES,2,2,NO,42760,4337,4337,34086
Cust26143,08-01-2015,Multi-vehicle Collision,Rear Collision,Total Loss,Police,State5,City4,Location 1159,1,3,NO,1,2,?,75620,13585,13585,48450
Cust26146,08-01-2015,Multi-vehicle Collision,Rear Collision,Major Damage,Ambulance,State9,City3,Location 1124,1,3,NO,1,2,?,76350,13798,13798,48754
Cust26147,09-01-2015,Multi-vehicle Collision,Side Collision,Major Damage,Fire,State8,City7,Location 1124,1,2,NO,1,2,YES,70884,12888,12888,45108
Cust26148,01-01-2015,Multi-vehicle Collision,Front Collision,Major Damage,Ambulance,State9,City4,Location 1124,3,4,NO,0,1,?,68015,11363,11363,45289
Cust26150,08-01-2015,Multi-vehicle Collision,Rear Collision,Total Loss,Ambulance,State9,City3,Location 1124,1,3,NO,1,2,?,76200,13754,13754,48692
Cust26151,08-01-2015,Single Vehicle Collision,Side Collision,Major Damage,Fire,State5,City3,Location 1530,2,2,?,2,1,YES,67568,12285,12285,42998
Cust26152,05-01-2015,Single Vehicle Collision,Side Collision,Total Loss,Other,State9,City7,Location 1718,18,1,NO,0,0,?,71795,13479,6740,51576
Cust26153,12-02-2015,Single Vehicle Collision,Front Collision,Total Loss,Other,State8,City3,Location 1659,17,1,YES,0,1,YES,65059,10893,5447,48719
Cust26154,16-02-2015,Single Vehicle Collision,Front Collision,Total Loss,Other,State9,City5,Location 1659,9,1,YES,0,1,?,69600,12531,6266,50803
Cust26155,15-02-2015,Single Vehicle Collision,Front Collision,Total Loss,Other,State8,City3,Location 1659,11,1,YES,0,1,?,68405,12100,6050,50255
Cust26156,13-02-2015,Single Vehicle Collision,Side Collision,Total Loss,Other,State9,City5,Location 1733,15,1,YES,0,1,?,65829,11171,5586,49072
Cust26157,15-02-2015,Single Vehicle Collision,Side Collision,Total Loss,Fire,State9,City3,Location 1659,12,1,YES,0,1,YES,67957,11939,5969,50049
Cust26158,14-02-2015,Single Vehicle Collision,Side Collision,Total Loss,Fire,State8,City3,Location 1659,14,1,YES,0,1,YES,66862,11544,5772,49546
Cust26159,16-02-2015,Single Vehicle Collision,Front Collision,Total Loss,Fire,State9,City5,Location 1659,10,1,YES,0,1,?,69319,12430,6215,50674
Cust2616,25-01-2015,Multi-vehicle Collision,Rear Collision,Total Loss,Ambulance,State9,City3,Location 1328,12,3,NO,1,3,?,69339,9965,16539,42835
Cust26160,16-02-2015,Single Vehicle Collision,Front Collision,Total Loss,Other,State8,City3,Location 1659,10,1,YES,0,1,?,68874,12269,6135,50470
Cust26161,17-01-2015,Parked Car,?,Minor Damage,None,State9,City4,Location 1391,14,1,NO,1,1,?,5668,1138,906,3624
Cust26162,18-01-2015,Vehicle Theft,?,Minor Damage,None,State9,City1,Location 2016,14,1,NO,0,2,YES,6288,1236,691,4361
Cust26164,18-01-2015,Parked Car,?,Minor Damage,None,State9,City5,Location 1320,13,1,?,1,2,YES,5585,1264,736,3585
Cust26166,18-01-2015,Vehicle Theft,?,Minor Damage,None,State7,City2,Location 1391,15,1,NO,1,2,NO,5782,1233,759,3790
Cust26169,18-01-2015,Parked Car,?,Minor Damage,None,State9,City1,Location 1320,14,1,?,1,2,YES,5483,1251,770,3462
Cust26170,21-01-2015,Multi-vehicle Collision,Rear Collision,Major Damage,Police,State5,City3,Location 1786,5,3,?,2,0,?,63693,11714,7394,44585
Cust26173,18-02-2015,Multi-vehicle Collision,Rear Collision,Major Damage,Police,State5,City3,Location 1786,9,3,?,2,1,?,71081,7756,13568,49757
Cust26174,13-01-2015,Multi-vehicle Collision,Rear Collision,Major Damage,Police,State9,City3,Location 1786,9,3,?,2,2,?,67086,13417,6709,46960
Cust26175,18-02-2015,Multi-vehicle Collision,Rear Collision,Minor Damage,Police,State5,City2,Location 1221,10,3,?,2,1,?,71826,7357,14191,50278
Cust26177,18-01-2015,Multi-vehicle Collision,Rear Collision,Major Damage,Police,State5,City3,Location 2092,6,3,?,2,1,NO,64140,12828,6414,44898
Cust26178,16-01-2015,Multi-vehicle Collision,Rear Collision,Major Damage,Police,State9,City3,Location 2092,7,3,?,2,1,?,65576,13115,6558,45903
Cust26179,10-01-2015,Single Vehicle Collision,Side Collision,Minor Damage,Ambulance,State9,City2,Location 1447,18,1,NO,2,1,NO,48313,9018,4509,34786
Cust26180,01-01-2015,Single Vehicle Collision,Rear Collision,Trivial Damage,None,State9,City3,Location 1941,11,1,YES,2,1,?,8602,1177,860,6565
Cust26181,03-01-2015,Single Vehicle Collision,Front Collision,Total Loss,Ambulance,State9,City3,Location 2048,18,1,NO,2,2,NO,45411,9433,4717,31261
Cust26182,11-01-2015,Single Vehicle Collision,Rear Collision,Minor Damage,Ambulance,State9,City2,Location 1597,18,1,YES,2,0,NO,49224,9129,4565,35530
Cust26183,02-01-2015,Single Vehicle Collision,Front Collision,Total Loss,Police,State9,City2,Location 1447,17,1,NO,1,1,?,60530,13438,6719,40373
Cust26184,07-01-2015,Single Vehicle Collision,Side Collision,Total Loss,Ambulance,State9,City4,Location 1597,19,1,NO,2,1,?,44939,8605,4302,32032
Cust26185,04-01-2015,Single Vehicle Collision,Side Collision,Minor Damage,Ambulance,State9,City4,Location 1597,19,1,NO,2,2,NO,41167,8143,4071,28953
Cust26187,01-01-2015,Parked Car,?,Minor Damage,None,State8,City2,Location 1447,11,1,YES,2,1,YES,10783,1651,1078,8054
Cust26188,11-01-2015,Multi-vehicle Collision,Rear Collision,Minor Damage,Other,State7,City7,Location 1714,15,3,YES,1,0,NO,46218,5135,5135,35948
Cust2619,18-01-2015,Single Vehicle Collision,Front Collision,Minor Damage,Ambulance,State7,City7,Location 1812,21,1,?,1,3,?,79124,18946,12853,47325
Cust26190,17-01-2015,Multi-vehicle Collision,Front Collision,Minor Damage,Other,State5,City7,Location 1714,15,2,NO,2,1,?,44700,4683,4683,35334
Cust26192,14-01-2015,Multi-vehicle Collision,Side Collision,Minor Damage,Other,State7,City1,Location 1714,16,3,YES,1,0,?,49318,5480,5480,38358
Cust26193,18-01-2015,Multi-vehicle Collision,Front Collision,Minor Damage,Other,State7,City7,Location 1714,14,2,NO,2,2,NO,40633,4065,4065,32503
Cust26194,18-01-2015,Multi-vehicle Collision,Side Collision,Total Loss,Other,State8,City6,Location 1558,18,3,YES,1,0,NO,56307,6256,6256,43795
Cust26195,14-01-2015,Multi-vehicle Collision,Side Collision,Total Loss,Other,State7,City7,Location 1068,16,3,YES,1,0,NO,49508,5501,5501,38506
Cust26196,11-01-2015,Multi-vehicle Collision,Side Collision,Minor Damage,Other,State7,City1,Location 1068,15,3,YES,1,0,NO,46485,5165,5165,36155
Cust26197,07-02-2015,Single Vehicle Collision,Rear Collision,Total Loss,Other,State5,City1,Location 1332,20,1,NO,1,1,NO,81859,8269,8269,65321
Cust26198,10-02-2015,Single Vehicle Collision,Front Collision,Total Loss,Other,State4,City3,Location 1332,23,1,NO,2,2,YES,54015,5924,5924,42167
Cust26199,09-02-2015,Single Vehicle Collision,Front Collision,Minor Damage,Other,State4,City3,Location 1332,23,1,NO,2,MISSINGVALUE,NO,56853,6163,6163,44527
Cust2620,19-02-2015,Single Vehicle Collision,Side Collision,Major Damage,Ambulance,State7,City7,Location 1174,5,1,YES,1,0,NO,67910,6908,8082,52920
